Frame;Stage;Time;Time_TrackID;TrackID;FilamentID;Name;Location;Position_X;Position_Y;Position_Z;unik;Fibers;Fiber.TubGFP;Fiber.TubGFP_low;Position.TubGFP;Position_Type;Length;Position_Type_Track;
14;34,33333333;260;14_1100000056;1100000056;100000631;structure;V-Ventral;161.644;93.95;-7.27929;14_1100000056161.644;4;0;1;GFPneg;multi;Short;multi;
14;34,33333333;260;14_1100000059;1100000059;100000633;structure;V-Ventral;168.79;89.2777;-11.4168;14_1100000059168.79;5;2;2;GFPpos;multi;LP-innervation;multi;
14;34,33333333;260;14_1100000159;1100000159;100000622;structure;Ventral;125.555;121.518;-4.39734;14_1100000159125.555;1;1;1;GFPpos;Single;LP-Contact;multi;
14;34,33333333;260;14_1100000209;1100000209;100000624;structure;Ventral;127.571;115.649;-1.22056;14_1100000209127.571;4;0;2;GFPneg;multi;LP-Contact;multi;
14;34,33333333;260;14_1100000244;1100000244;100000613;structure;Dorsal;63.1085;102.617;-0.95319;14_110000024463.1085;3;0;0;GFPneg;multi;Short;multi;
14;34,33333333;260;14_1100000271;1100000271;100000632;structure;V-Ventral;161.647;84.8071;1.71297;14_1100000271161.647;4;0;2;GFPneg;multi;Short;multi;
14;34,33333333;260;14_1100000298;1100000298;100000609;structure;Dorsal;76.7698;107.117;1.17785;14_110000029876.7698;1;0;0;GFPneg;Single;Short;multi;
14;34,33333333;260;14_1100000341;1100000341;100000612;structure;Dorsal;67.9173;105.736;1.8854;14_110000034167.9173;2;0;0;GFPneg;multi;Short;multi;
14;34,33333333;260;14_1100000399;1100000399;100000636;structure;Ventral;127.676;105.171;2.99457;14_1100000399127.676;3;0;0;GFPneg;multi;Short;multi;
14;34,33333333;260;14_1100000403;1100000403;100000627;structure;Ventral;132.36;103.312;1.96154;14_1100000403132.36;4;0;0;GFPneg;multi;Short;multi;
14;34,33333333;260;14_1100000458;1100000458;100000615;structure;Dorsal;57.1937;105.764;-2.87422;14_110000045857.1937;1;0;1;GFPneg;Single;Short;multi;
14;34,33333333;260;14_1100000470;1100000470;100000610;structure;Dorsal;71.1922;109.179;0.343121;14_110000047071.1922;1;0;0;GFPneg;Single;Short;multi;
14;34,33333333;260;14_1100000535;1100000535;100000608;structure;Dorsal;79.2348;110.696;2.02652;14_110000053579.2348;4;0;0;GFPneg;multi;Short;multi;
14;34,33333333;260;14_1100000545;1100000545;100000616;structure;Dorsal;51.7422;99.3;-1.16289;14_110000054551.7422;2;0;0;GFPneg;multi;Short;multi;
14;34,33333333;260;14_1100000546;1100000546;100000618;structure;Dorsal;56.6049;100.992;-3.25981;14_110000054656.6049;4;0;2;GFPneg;multi;Short;multi;
14;34,33333333;260;14_1100000549;1100000549;100000621;structure;Medial;115.873;111.517;0.987127;14_1100000549115.873;2;0;0;GFPneg;multi;Short;multi;
14;34,33333333;260;14_1100000552;1100000552;100000625;structure;Ventral;125.315;104.894;5.426;14_1100000552125.315;2;0;0;GFPneg;multi;Short;multi;
14;34,33333333;260;14_1100000570;1100000570;100000614;structure;Dorsal;61.7691;100.943;0.501401;14_110000057061.7691;1;0;0;GFPneg;Single;Short;single;
14;34,33333333;260;14_1100000590;1100000590;100000637;structure;Ventral;132.719;99.214;2.42679;14_1100000590132.719;1;0;0;GFPneg;Single;Short;multi;
14;34,33333333;260;14_1100000595;1100000595;100000634;structure;V-Ventral;162.382;82.7429;-0.160866;14_1100000595162.382;2;0;0;GFPneg;multi;Short;multi;
14;34,33333333;260;14_1100000611;1100000611;100000611;structure;Dorsal;70.1304;104.638;1.44135;14_110000061170.1304;1;0;0;GFPneg;Single;Short;multi;
14;34,33333333;260;14_1100000626;1100000626;100000626;structure;Ventral;128.579;104.168;4.54097;14_1100000626128.579;1;0;0;GFPneg;Single;Short;multi;
14;34,3;260;14_A;A;281;Ref;Ref;47.0779;68.9766;-8.07147;14_A47.0779;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
14;34,3;260;14_B;B;57;Ref;Ref;48.5931;87.8359;-0.236572;14_B48.5931;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
14;34,3;260;14_C;C;86;Ref;Ref;64.8269;97.9859;3.55524;14_C64.8269;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
14;34,3;260;14_D;D;117;Ref;Ref;82.6692;103.989;4.07623;14_D82.6692;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
14;34,3;260;14_E;E;148;Ref;Ref;102.496;106.388;5.38781;14_E102.496;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
14;34,3;260;14_F;F;305;Ref;Ref;122.411;101.505;5.38781;14_F122.411;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
14;34,33333333;260;14_F01;F01;ID#050;structure;Medial;106.217;122.235;-0.0391787;14_F01106.217;6;1;2;GFPpos;multi;#NA;multi;
14;34,3;260;14_G;G;186;Ref;Ref;138.636;91.9969;6.27435;14_G138.636;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
14;34,3;260;14_H;H;218;Ref;Ref;155.736;79.5696;0.0366211;14_H155.736;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
14;34,3;260;14_I;I;248;Ref;Ref;163.095;65.4412;-8.06509;14_I163.095;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
15;34,66666667;280;15_100000661;100000661;100000661;structure;Medial;108.101;106.349;5.93961;15_100000661108.101;1;0;0;GFPneg;Single;Short;single;
15;34,66666667;280;15_1100000000;1100000000;100000642;structure;D-Dorsal;42.19;102.821;-13.084;15_110000000042.19;4;1;0;GFPpos;multi;LP-innervation;multi;
15;34,66666667;280;15_1100000002;1100000002;100000643;structure;D-Dorsal;45.8862;108.308;-11.4659;15_110000000245.8862;4;1;2;GFPpos;multi;LP-innervation;multi;
15;34,66666667;280;15_1100000015;1100000015;100000654;structure;Dorsal;81.7143;115.331;0.175316;15_110000001581.7143;4;0;0;GFPneg;multi;Short;multi;
15;34,66666667;280;15_1100000022;1100000022;100000656;structure;Medial;89.1292;115.887;2.19224;15_110000002289.1292;4;0;2;GFPneg;multi;Short;multi;
15;34,66666667;280;15_1100000026;1100000026;ID#014;structure;Medial;96.4912;125.659;-3.58839;15_110000002696.4912;2;1;2;GFPpos;multi;#NA;multi;
15;34,66666667;280;15_1100000034;1100000034;100000663;structure;Medial;118.705;113.372;0.818115;15_1100000034118.705;3;0;0;GFPneg;multi;Short;multi;
15;34,66666667;280;15_1100000043;1100000043;100000670;structure;Ventral;141.31;102.53;0.213199;15_1100000043141.31;8;1;0;GFPpos;multi;LP-innervation;multi;
15;34,66666667;280;15_1100000049;1100000049;100000671;structure;Ventral;154.103;102.085;-8.6443;15_1100000049154.103;12;1;4;GFPpos;multi;LP-innervation;multi;
15;34,66666667;280;15_1100000056;1100000056;100000677;structure;V-Ventral;161.019;92.0387;-5.69168;15_1100000056161.019;2;0;1;GFPneg;multi;Short;multi;
15;34,66666667;280;15_1100000059;1100000059;100000674;structure;V-Ventral;166.414;83.7232;-6.77671;15_1100000059166.414;4;2;0;GFPpos;multi;LP-innervation;multi;
15;34,66666667;280;15_1100000159;1100000159;100000665;structure;Ventral;124.889;116.548;-1.52087;15_1100000159124.889;2;1;0;GFPpos;multi;LP-innervation;multi;
15;34,66666667;280;15_1100000209;1100000209;100000666;structure;Ventral;129.787;117.732;-1.67746;15_1100000209129.787;6;0;2;GFPneg;multi;LP-innervation;multi;
15;34,66666667;280;15_1100000244;1100000244;100000648;structure;Dorsal;63.1641;102.784;0.592941;15_110000024463.1641;2;0;0;GFPneg;multi;Short;multi;
15;34,66666667;280;15_1100000271;1100000271;100000672;structure;V-Ventral;163.527;84.8161;0.628153;15_1100000271163.527;2;0;1;GFPneg;multi;Short;multi;
15;34,66666667;280;15_1100000298;1100000298;100000653;structure;Dorsal;77.67;110.193;0.360368;15_110000029877.67;1;0;0;GFPneg;Single;Short;multi;
15;34,66666667;280;15_1100000341;1100000341;100000658;structure;Dorsal;69.3527;102.815;3.61086;15_110000034169.3527;1;0;0;GFPneg;Single;Short;multi;
15;34,66666667;280;15_1100000399;1100000399;100000667;structure;Ventral;128.359;105.373;3.54067;15_1100000399128.359;2;0;0;GFPneg;multi;Short;multi;
15;34,66666667;280;15_1100000403;1100000403;100000669;structure;Ventral;133.319;100.997;3.33947;15_1100000403133.319;6;0;0;GFPneg;multi;Short;multi;
15;34,66666667;280;15_1100000458;1100000458;100000647;structure;Dorsal;60.5931;101.901;0.514717;15_110000045860.5931;4;0;1;GFPneg;multi;Short;multi;
15;34,66666667;280;15_1100000470;1100000470;100000650;structure;Dorsal;71.9992;107.268;2.6496;15_110000047071.9992;1;0;0;GFPneg;Single;Short;multi;
15;34,66666667;280;15_1100000535;1100000535;100000651;structure;Dorsal;79.2366;110.15;1.88462;15_110000053579.2366;3;0;0;GFPneg;multi;Short;multi;
15;34,66666667;280;15_1100000545;1100000545;100000644;structure;Dorsal;53.5328;96.8666;1.65817;15_110000054553.5328;4;0;0;GFPneg;multi;Short;multi;
15;34,66666667;280;15_1100000546;1100000546;100000645;structure;Dorsal;56.8812;99.1222;-0.00613795;15_110000054656.8812;6;0;1;GFPneg;multi;Short;multi;
15;34,66666667;280;15_1100000549;1100000549;100000664;structure;Medial;115.868;109.119;2.75334;15_1100000549115.868;2;0;0;GFPneg;multi;Short;multi;
15;34,66666667;280;15_1100000595;1100000595;100000673;structure;V-Ventral;163.338;81.9567;0.106543;15_1100000595163.338;2;0;0;GFPneg;multi;Short;multi;
15;34,66666667;280;15_1100000611;1100000611;100000649;structure;Dorsal;69.345;106.283;2.59346;15_110000061169.345;4;0;0;GFPneg;multi;Short;multi;
15;34,66666667;280;15_1100000652;1100000652;100000652;structure;Dorsal;76.1838;105.652;0.500597;15_110000065276.1838;1;0;0;GFPneg;Single;Short;single;
15;34,66666667;280;15_1100000660;1100000660;100000660;structure;D-Dorsal;46.2713;92.9297;-2.96049;15_110000066046.2713;2;0;0;GFPneg;multi;Short;multi;
15;34,66666667;280;15_1100000662;1100000662;100000662;structure;Medial;109.666;105.04;5.47132;15_1100000662109.666;1;0;0;GFPneg;Single;Short;single;
15;34,66666667;280;15_1100000675;1100000675;100000675;structure;V-Ventral;161.153;84.0793;3.97719;15_1100000675161.153;1;0;0;GFPneg;Single;Short;multi;
15;34,7;280;15_A;A;282;Ref;Ref;47.0779;68.557;-5.92859;15_A47.0779;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
15;34,7;280;15_B;B;58;Ref;Ref;48.8095;87.0839;0.869019;15_B48.8095;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
15;34,7;280;15_C;C;87;Ref;Ref;65.4762;97.7024;3.69891;15_C65.4762;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
15;34,7;280;15_D;D;118;Ref;Ref;83.9342;103.556;5.0658;15_D83.9342;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
15;34,7;280;15_E;E;149;Ref;Ref;103.648;105.714;5.38781;15_E103.648;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
15;34,7;280;15_F;F;306;Ref;Ref;123.107;100.627;6.38774;15_F123.107;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
15;34,66666667;280;15_F01;F01;ID#051;structure;Medial;106.235;120.241;1.64998;15_F01106.235;7;1;2;GFPpos;multi;#NA;multi;
15;34,7;280;15_G;G;187;Ref;Ref;138.636;91.9969;6.27435;15_G138.636;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
15;34,7;280;15_H;H;219;Ref;Ref;155.303;78.1283;0.376862;15_H155.303;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
15;34,7;280;15_I;I;249;Ref;Ref;162.879;64.2412;-7.55005;15_I162.879;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
16;35;300;16_100000690;100000690;100000690;structure;Dorsal;64.6317;99.9702;-0.910809;16_10000069064.6317;1;0;0;GFPneg;Single;Short;single;
16;35;300;16_100000705;100000705;100000705;structure;Ventral;146.3;93.6233;3.0186;16_100000705146.3;1;0;0;GFPneg;Single;Short;single;
16;35;300;16_100000706;100000706;100000706;structure;Ventral;155.745;87.729;-0.769885;16_100000706155.745;1;0;0;GFPneg;Single;Short;single;
16;35;300;16_100000708;100000708;100000708;structure;V-Ventral;160.903;82.1462;-6.69361;16_100000708160.903;1;0;0;GFPneg;Single;Short;single;
16;35;300;16_100000709;100000709;100000709;structure;V-Ventral;162.545;82.375;1.31196;16_100000709162.545;1;0;0;GFPneg;Single;Short;single;
16;35;300;16_100000723;100000723;100000723;structure;Dorsal;60.5762;99.9735;2.58575;16_10000072360.5762;1;0;0;GFPneg;Single;Short;single;
16;35;300;16_100000724;100000724;100000724;structure;Dorsal;61.033;100.117;0.449013;16_10000072461.033;1;0;0;GFPneg;Single;Short;single;
16;35;300;16_100000727;100000727;100000727;structure;Ventral;131.989;99.5611;4.69383;16_100000727131.989;1;0;0;GFPneg;Single;Short;single;
16;35;300;16_1100000000;1100000000;100000682;structure;D-Dorsal;41.559;102.994;-12.9934;16_110000000041.559;4;1;0;GFPpos;multi;LP-innervation;multi;
16;35;300;16_1100000002;1100000002;100000683;structure;D-Dorsal;45.6896;107.115;-10.4913;16_110000000245.6896;4;1;0;GFPpos;multi;LP-innervation;multi;
16;35;300;16_1100000015;1100000015;100000687;structure;Dorsal;82.0204;113.247;1.85209;16_110000001582.0204;2;0;0;GFPneg;multi;Short;multi;
16;35;300;16_1100000022;1100000022;100000686;structure;Medial;88.8364;116.69;1.99944;16_110000002288.8364;5;0;4;GFPneg;multi;LP-Contact;multi;
16;35;300;16_1100000026;1100000026;ID#015;structure;Medial;95.5377;120.477;-0.383771;16_110000002695.5377;3;1;0;GFPpos;multi;#NA;multi;
16;35;300;16_1100000034;1100000034;100000717;structure;Medial;117.327;109.933;2.82668;16_1100000034117.327;2;0;0;GFPneg;multi;Short;multi;
16;35;300;16_1100000043;1100000043;100000703;structure;Ventral;141.587;104.548;-1.38663;16_1100000043141.587;5;1;0;GFPpos;multi;LP-innervation;multi;
16;35;300;16_1100000043;1100000043;100000704;structure;Ventral;143.263;95.9497;3.13275;16_1100000043143.263;1;0;0;GFPneg;Single;Short;multi;
16;35;300;16_1100000049;1100000049;100000702;structure;Ventral;154.219;93.1743;0.47421;16_1100000049154.219;7;1;5;GFPpos;multi;LP-innervation;multi;
16;35;300;16_1100000056;1100000056;100000701;structure;V-Ventral;160.732;91.9294;-6.003;16_1100000056160.732;2;0;1;GFPneg;multi;Short;multi;
16;35;300;16_1100000059;1100000059;100000700;structure;V-Ventral;167.235;85.9972;-9.80522;16_1100000059167.235;8;2;0;GFPpos;multi;LP-innervation;multi;
16;35;300;16_1100000159;1100000159;100000716;structure;Ventral;125.378;119.876;-2.98065;16_1100000159125.378;2;1;0;GFPpos;multi;LP-innervation;multi;
16;35;300;16_1100000209;1100000209;100000715;structure;Ventral;129.184;117.943;-1.74464;16_1100000209129.184;8;1;2;GFPpos;multi;LP-innervation;multi;
16;35;300;16_1100000244;1100000244;100000691;structure;Dorsal;63.2639;100.301;0.727778;16_110000024463.2639;1;0;0;GFPneg;Single;Short;multi;
16;35;300;16_1100000271;1100000271;100000710;structure;V-Ventral;161.125;84.2376;-4.91053;16_1100000271161.125;1;0;0;GFPneg;Single;Short;multi;
16;35;300;16_1100000298;1100000298;100000694;structure;Dorsal;77.0064;106.24;3.07007;16_110000029877.0064;1;0;0;GFPneg;Single;Short;multi;
16;35;300;16_1100000399;1100000399;100000714;structure;Ventral;127.011;104.704;2.73286;16_1100000399127.011;1;0;0;GFPneg;Single;Short;multi;
16;35;300;16_1100000403;1100000403;100000712;structure;Ventral;133.105;102.85;2.40077;16_1100000403133.105;1;0;0;GFPneg;Single;Short;multi;
16;35;300;16_1100000470;1100000470;100000696;structure;Dorsal;72.0301;106.215;2.40455;16_110000047072.0301;1;0;0;GFPneg;Single;Short;multi;
16;35;300;16_1100000535;1100000535;100000688;structure;Dorsal;80.0227;108.944;3.13505;16_110000053580.0227;2;0;0;GFPneg;multi;Short;multi;
16;35;300;16_1100000545;1100000545;100000695;structure;Dorsal;55.1215;95.2973;3.59949;16_110000054555.1215;3;0;0;GFPneg;multi;Short;multi;
16;35;300;16_1100000546;1100000546;100000692;structure;Dorsal;56.8451;98.3066;0.656743;16_110000054656.8451;3;0;2;GFPneg;multi;Short;multi;
16;35;300;16_1100000549;1100000549;100000718;structure;Medial;116.153;110.943;2.11147;16_1100000549116.153;1;0;0;GFPneg;Single;Short;multi;
16;35;300;16_1100000595;1100000595;100000707;structure;V-Ventral;163.438;82.1406;-1.69694;16_1100000595163.438;1;0;0;GFPneg;Single;Short;multi;
16;35;300;16_1100000611;1100000611;100000689;structure;Dorsal;69.8617;104.573;3.53863;16_110000061169.8617;4;0;1;GFPneg;multi;Short;multi;
16;35;300;16_1100000626;1100000626;100000713;structure;Ventral;130.771;103.178;4.36845;16_1100000626130.771;2;0;0;GFPneg;multi;Short;multi;
16;35;300;16_1100000652;1100000652;100000697;structure;Dorsal;75.6559;105.294;-0.166674;16_110000065275.6559;1;0;0;GFPneg;Single;Short;single;
16;35;300;16_1100000660;1100000660;100000699;structure;D-Dorsal;46.132;91.8966;-2.8088;16_110000066046.132;2;0;0;GFPneg;multi;Short;multi;
16;35;300;16_1100000662;1100000662;100000719;structure;Medial;108.904;104.762;6.252;16_1100000662108.904;1;0;0;GFPneg;Single;Short;single;
16;35;300;16_1100000675;1100000675;100000711;structure;V-Ventral;160.741;85.6381;-4.87669;16_1100000675160.741;1;0;0;GFPneg;Single;Short;multi;
16;35;300;16_1100000725;1100000725;100000725;structure;Ventral;132.163;100.688;0.189864;16_1100000725132.163;1;0;0;GFPneg;Single;Short;multi;
16;35;300;16_A;A;283;Ref;Ref;46.8615;67.9994;-5.92114;16_A46.8615;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
16;35;300;16_B;B;59;Ref;Ref;48.8095;86.6325;1.73401;16_B48.8095;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
16;35;300;16_C;C;88;Ref;Ref;65.4762;96.708;5.44434;16_C65.4762;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
16;35;300;16_D;D;119;Ref;Ref;83.5434;103.123;5.11914;16_D83.5434;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
16;35;300;16_E;E;150;Ref;Ref;103.648;105.714;5.38781;16_E103.648;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
16;35;300;16_F;F;307;Ref;Ref;123.116;100.41;6.38774;16_F123.116;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
16;35;300;16_F01;F01;ID#052;structure;Medial;106.152;121.558;1.23601;16_F01106.152;7;1;2;GFPpos;multi;#NA;multi;
16;35;300;16_G;G;188;Ref;Ref;138.636;91.6642;7.354;16_G138.636;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
16;35;300;16_H;H;220;Ref;Ref;156.169;78.9052;0.616699;16_H156.169;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
16;35;300;16_I;I;250;Ref;Ref;162.229;63.9233;-8.62869;16_I162.229;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
17;35,33333333;320;17_100000747;100000747;100000747;structure;Dorsal;66.1006;104.808;2.96877;17_10000074766.1006;1;0;0;GFPneg;Single;Short;single;
17;35,33333333;320;17_1100000000;1100000000;100000731;structure;D-Dorsal;39.889;103.898;-13.5231;17_110000000039.889;5;1;0;GFPpos;multi;LP-innervation;multi;
17;35,33333333;320;17_1100000002;1100000002;100000732;structure;D-Dorsal;44.3445;106.803;-10.752;17_110000000244.3445;2;1;0;GFPpos;multi;LP-innervation;multi;
17;35,33333333;320;17_1100000002;1100000002;100000734;structure;Dorsal;49.4532;94.3279;0.676723;17_110000000249.4532;3;0;0;GFPneg;multi;Short;multi;
17;35,33333333;320;17_1100000015;1100000015;100000741;structure;Dorsal;79.7703;111.564;3.37788;17_110000001579.7703;2;0;0;GFPneg;multi;Short;multi;
17;35,33333333;320;17_1100000022;1100000022;100000744;structure;Medial;87.3369;116.805;1.17726;17_110000002287.3369;4;0;2;GFPneg;multi;LP-Contact;multi;
17;35,33333333;320;17_1100000026;1100000026;ID#016;structure;Medial;94.5125;124.219;-2.86393;17_110000002694.5125;3;1;0;GFPpos;multi;#NA;multi;
17;35,33333333;320;17_1100000034;1100000034;100000750;structure;Medial;115.489;105.598;3.19918;17_1100000034115.489;1;0;0;GFPneg;Single;Short;multi;
17;35,33333333;320;17_1100000043;1100000043;100000758;structure;Ventral;140.923;106.49;-3.79617;17_1100000043140.923;6;1;0;GFPpos;multi;LP-innervation;multi;
17;35,33333333;320;17_1100000043;1100000043;100000759;structure;Ventral;141.534;96.1618;1.76554;17_1100000043141.534;2;0;0;GFPneg;multi;Short;multi;
17;35,33333333;320;17_1100000049;1100000049;100000760;structure;Ventral;153.336;93.2723;-2.61411;17_1100000049153.336;14;1;3;GFPpos;multi;LP-innervation;multi;
17;35,33333333;320;17_1100000056;1100000056;100000761;structure;V-Ventral;158.991;91.0758;-6.94673;17_1100000056158.991;3;0;1;GFPneg;multi;LP-Contact;multi;
17;35,33333333;320;17_1100000059;1100000059;100000763;structure;V-Ventral;165.771;86.2896;-11.2157;17_1100000059165.771;3;2;0;GFPpos;multi;LP-innervation;multi;
17;35,33333333;320;17_1100000159;1100000159;100000751;structure;Ventral;122.996;116.863;-2.34828;17_1100000159122.996;2;1;0;GFPpos;multi;LP-innervation;multi;
17;35,33333333;320;17_1100000209;1100000209;100000752;structure;Ventral;126.052;114.873;-1.35189;17_1100000209126.052;5;1;2;GFPpos;multi;LP-innervation;multi;
17;35,33333333;320;17_1100000271;1100000271;100000764;structure;V-Ventral;159.757;84.1879;-5.9184;17_1100000271159.757;1;0;0;GFPneg;Single;Short;multi;
17;35,33333333;320;17_1100000298;1100000298;100000742;structure;Dorsal;76.8037;108.226;3.65489;17_110000029876.8037;2;0;0;GFPneg;multi;Short;multi;
17;35,33333333;320;17_1100000399;1100000399;100000753;structure;Ventral;126.585;106.236;0.638696;17_1100000399126.585;2;0;0;GFPneg;multi;Short;multi;
17;35,33333333;320;17_1100000403;1100000403;100000757;structure;Ventral;132.683;102.751;1.94085;17_1100000403132.683;4;0;1;GFPneg;multi;Short;multi;
17;35,33333333;320;17_1100000470;1100000470;100000739;structure;Dorsal;71.0391;105.857;2.22527;17_110000047071.0391;1;0;0;GFPneg;Single;Short;multi;
17;35,33333333;320;17_1100000535;1100000535;100000743;structure;Dorsal;79.1859;107.162;3.57828;17_110000053579.1859;1;0;0;GFPneg;Single;Short;multi;
17;35,33333333;320;17_1100000545;1100000545;100000733;structure;Dorsal;51.59;97.1132;1.29192;17_110000054551.59;3;0;1;GFPneg;multi;Short;multi;
17;35,33333333;320;17_1100000546;1100000546;100000735;structure;Dorsal;54.5486;98.8407;-0.145056;17_110000054654.5486;4;0;0;GFPneg;multi;Short;multi;
17;35,33333333;320;17_1100000549;1100000549;100000749;structure;Medial;114.859;109.887;1.27339;17_1100000549114.859;3;0;1;GFPneg;multi;Short;multi;
17;35,33333333;320;17_1100000595;1100000595;100000765;structure;V-Ventral;162.081;82.0807;-4.05713;17_1100000595162.081;1;0;0;GFPneg;Single;Short;multi;
17;35,33333333;320;17_1100000611;1100000611;100000738;structure;Dorsal;69.1045;106.599;1.77203;17_110000061169.1045;1;0;0;GFPneg;Single;Short;multi;
17;35,33333333;320;17_1100000626;1100000626;100000754;structure;Ventral;131.092;103.5;2.27106;17_1100000626131.092;2;0;0;GFPneg;multi;Short;multi;
17;35,33333333;320;17_1100000660;1100000660;100000748;structure;D-Dorsal;45.0169;91.0602;-2.05436;17_110000066045.0169;2;0;0;GFPneg;multi;Short;multi;
17;35,33333333;320;17_1100000675;1100000675;100000762;structure;V-Ventral;161.327;84.7158;-2.50534;17_1100000675161.327;2;0;0;GFPneg;multi;Short;multi;
17;35,33333333;320;17_1100000725;1100000725;100000767;structure;Ventral;131.844;99.969;2.95859;17_1100000725131.844;2;0;0;GFPneg;multi;Short;multi;
17;35,33333333;320;17_1100000737;1100000737;100000737;structure;Dorsal;59.1392;100.198;1.6322;17_110000073759.1392;3;0;0;GFPneg;multi;Short;multi;
17;35,33333333;320;17_1100000740;1100000740;100000740;structure;Dorsal;67.5411;104.939;2.43668;17_110000074067.5411;3;0;0;GFPneg;multi;#NA;multi;
17;35,3;320;17_A;A;284;Ref;Ref;44.9134;67.8348;-6.38611;17_A44.9134;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
17;35,3;320;17_B;B;60;Ref;Ref;46.645;85.9865;0.88855;17_B46.645;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
17;35,3;320;17_C;C;89;Ref;Ref;63.3117;96.7425;4.35931;17_C63.3117;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
17;35,3;320;17_D;D;120;Ref;Ref;81.6345;103.339;4.33606;17_D81.6345;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
17;35,3;320;17_E;E;151;Ref;Ref;101.448;106.297;4.38789;17_E101.448;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
17;35,3;320;17_F;F;308;Ref;Ref;122.486;100.951;5.38781;17_F122.486;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
17;35,33333333;320;17_F01;F01;ID#053;structure;Medial;104.785;124.37;-0.718453;17_F01104.785;6;1;3;GFPpos;multi;#NA;multi;
17;35,3;320;17_G;G;189;Ref;Ref;137.554;91.9271;6.05176;17_G137.554;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
17;35,3;320;17_H;H;221;Ref;Ref;156.169;78.9052;0.616699;17_H156.169;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
17;35,3;320;17_I;I;251;Ref;Ref;160.931;64.2036;-9.82333;17_I160.931;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
18;35,66666667;340;18_100000786;100000786;100000786;structure;D-Dorsal;44.3739;83.9177;-3.09737;18_10000078644.3739;1;0;0;GFPneg;Single;Short;single;
18;35,66666667;340;18_100000791;100000791;100000791;structure;Ventral;124.385;104.01;5.93087;18_100000791124.385;2;0;0;GFPneg;multi;Short;multi;
18;35,66666667;340;18_100000793;100000793;100000793;structure;Ventral;130.357;102.578;4.2226;18_100000793130.357;1;0;0;GFPneg;Single;Short;single;
18;35,66666667;340;18_1100000000;1100000000;100000771;structure;D-Dorsal;40.3015;104.873;-12.5328;18_110000000040.3015;5;1;0;GFPpos;multi;LP-innervation;multi;
18;35,66666667;340;18_1100000002;1100000002;100000772;structure;D-Dorsal;44.8435;106.859;-9.4684;18_110000000244.8435;2;1;0;GFPpos;multi;LP-innervation;multi;
18;35,66666667;340;18_1100000002;1100000002;100000806;structure;Dorsal;49.5037;95.3187;1.00128;18_110000000249.5037;2;0;0;GFPneg;multi;Short;multi;
18;35,66666667;340;18_1100000015;1100000015;100000776;structure;Dorsal;81.8013;110.733;3.8259;18_110000001581.8013;4;0;0;GFPneg;multi;Short;multi;
18;35,66666667;340;18_1100000022;1100000022;100000775;structure;Medial;88.8497;118.851;1.58519;18_110000002288.8497;4;0;2;GFPneg;multi;LP-Contact;multi;
18;35,66666667;340;18_1100000026;1100000026;ID#017;structure;Medial;95.1348;124.253;-1.79811;18_110000002695.1348;3;1;0;GFPpos;multi;#NA;multi;
18;35,66666667;340;18_1100000034;1100000034;100000788;structure;Medial;116.443;107.947;2.45382;18_1100000034116.443;2;0;0;GFPneg;multi;Short;multi;
18;35,66666667;340;18_1100000043;1100000043;100000803;structure;Ventral;141.567;105.749;-2.94226;18_1100000043141.567;7;1;0;GFPpos;multi;LP-innervation;multi;
18;35,66666667;340;18_1100000043;1100000043;100000797;structure;Ventral;142.551;95.3702;3.73482;18_1100000043142.551;3;0;0;GFPneg;multi;Short;multi;
